ids,context,question,answer,title
1b877b93b64d521f,"His father had a friend, and this friend held an official position in the South and offered the young man a place as secretary. So he was glad to take refuge in the Monastery of Puto, where he copied holy books for the abbot.",How did the young man feel when he saw that he did not have the means to return home again?,embarassed,giauna-the-beautiful
e2f7eaca4d505d21,"His father had a friend, and this friend held an official position in the South and offered the young man a place as secretary. So he was glad to take refuge in the Monastery of Puto, where he copied holy books for the abbot.",Where did the young man take refuge?,the Monastery of Puto,giauna-the-beautiful
10474d72ac145dd1,"Once upon a time there lived a monk at Puto who was exceedingly learned. The monk turned the pages of the books, and found that they were all works of ancient times, such as he had never seen before.",Where did the monk live?,Puto,giauna-the-beautiful
60fd44e243e05d39,"The youth questioned Kung regarding his name and family, and the latter told him his whole history. Said the youth: ""If you do not consider me altogether too unworthy and stupid, I should like to be your pupil myself.""",Why did the youth pity Kung greatly?,told him his whole history,giauna-the-beautiful
edf90e90d7f75b9e,"Then he stepped rapidly into the rear room and soon returned saying: ""My father has come."" As Kung rose an aged man with a long, white beard and eyebrows stepped into the room and said, greeting him: ""You have already declared your willingness to instruct my son, and I am grateful for your kindness.",What did the youth's father tell Kung to do?,be strict with him and to not treat him as a friend,giauna-the-beautiful
f1aa100c8ab95a41,"Hence he made surprising progress in the course of a few months. The old custom was followed of writing an essay every five days, and celebrating its completion with a little banquet.",How was the youth exceptionally gifted?,Whatever he had seen but once was graven in his memory.,giauna-the-beautiful
027a30acc1da502e,"The youth guessed his thoughts and said to him: ""You are as yet unmarried. Hiang-Nu is the serving-maid of my father, so I cannot give her to you.""",Who was the serving-maid of the youth's father?,Hiang-Nu,giauna-the-beautiful
168d1eb3b5ef5430,"Thus half a year went by and the monotonous rainy season had just began. The next day the boy came back with the news that Giauna would come, together with her aunt and her cousin A-Sung.",What will the youth do when King lays on the couch groaning in pain?,find someone to cure him,giauna-the-beautiful
638d9ced2e4f5e91,"Then the youth said: ""My little sister Giauna alone is able to cure this illness. The next day the boy came back with the news that Giauna would come, together with her aunt and her cousin A-Sung.",Who was able to cure Kung's illness?,Giauna,giauna-the-beautiful
a4494be28e5a58e2,"The maiden blushed with confusion; then she stepped up to the sick-bed. While she was feeling his pulse, it seemed to him as though she brought the fragrance of orchards with her.",Why did this illness befall on Kung?,His heart beated far too stormily.,giauna-the-beautiful
c4075c0daa7e5f5c,"With that she took her golden armlet from her arm and laid it on the aching place. Then she took a small red pellet from her mouth, and laid it on the wound, and when she turned around in a circle, it seemed to Kung as though she drew out all the inflammation in steam and flames.",What did Giauna do to save Kung?,cut away the diseased flesh,giauna-the-beautiful
f260d1412ab059ac,"The maiden took the pellet into her mouth again and said: ""Now all is well!"" True, he was now cured of his illness, but his thoughts continued to dwell on Giauna's pretty face.",How did Kung feel after he was saved by Giauna?,grateful,giauna-the-beautiful
24d7bd19f7c15e8c,"The maiden took the pellet into her mouth again and said: ""Now all is well!"" His friend had noticed it and said to him: ""I have at last succeeded, this very day, in finding an attractive life companion for you.""",What will Kung do after Giauna cures him?,want to marry her,giauna-the-beautiful
b2b0d3dae7df53f9,"Besides, she is my father's only daughter, and he would not like to see her marry some one from afar. If you do not believe me, wait until they go walking in the garden, and then you may take a look at them without their knowing it.""",Why didn't the youth want Kung to marry Giauna?,His little Giauna was still very young.,giauna-the-beautiful
a7550400441154c4,"Besides, she is my father's only daughter, and he would not like to see her marry some one from afar. If you do not believe me, wait until they go walking in the garden, and then you may take a look at them without their knowing it.""",What will Kung do when he sees A-Sung walking in the garden?,beg his friend to act for him in arranging the marriage,giauna-the-beautiful
